file_name,transcription
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040221_275/040221_275.wav,he can
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040221_276/040221_276.wav,paper
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040221_277/040221_277.wav,cut paper
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040221_278/040221_278.wav,cut
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040221_279/040221_279.wav,i cut paper
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_1/040305_1.wav,stop sign
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_10/040305_10.wav,yyy this on my speech card
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_100/040305_100.wav,cake game
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_101/040305_101.wav,lets wash it
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_102/040305_102.wav,a girl
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_103/040305_103.wav,yeah but yyy lets go tell my mom first
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_104/040305_104.wav,shape
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_105/040305_105.wav,sheep
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_106/040305_106.wav,a shape
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_107/040305_107.wav,a sheep
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_108/040305_108.wav,that rhymes
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_109/040305_109.wav,a shape
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_11/040305_11.wav,so i know that
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_110/040305_110.wav,what this
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_111/040305_111.wav,xxx
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_112/040305_112.wav,sheep
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_113/040305_113.wav,deep
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_114/040305_114.wav,a
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_115/040305_115.wav,wheres the mouth yyy wheres the eyes
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_116/040305_116.wav,shape
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_117/040305_117.wav,i want green
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_118/040305_118.wav,i draw
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_119/040305_119.wav,slider
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_12/040305_12.wav,yyy
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_120/040305_120.wav,slider
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_121/040305_121.wav,a
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_122/040305_122.wav,shape
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_123/040305_123.wav,shape
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_124/040305_124.wav,shape
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_125/040305_125.wav,what these for
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_126/040305_126.wav,a boring game
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_127/040305_127.wav,sheep
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_128/040305_128.wav,you wont trick me
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_129/040305_129.wav,i know it
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_13/040305_13.wav,stars
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_130/040305_130.wav,i know
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_131/040305_131.wav,i know
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_132/040305_132.wav,shape
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_133/040305_133.wav,sheep
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_134/040305_134.wav,okay
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_135/040305_135.wav,because mine teachers dont has no boots
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_136/040305_136.wav,what yyy mine shirt
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_137/040305_137.wav,oh yyy mine sticker
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_138/040305_138.wav,i didnt yyy that yyy was a sticker
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_139/040305_139.wav,shape
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_14/040305_14.wav,stirring
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_140/040305_140.wav,shape
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_141/040305_141.wav,sheep
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_142/040305_142.wav,shape
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_143/040305_143.wav,sheep
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_144/040305_144.wav,okay i ready
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_145/040305_145.wav,ready to fool you
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_146/040305_146.wav,i gonna try to fool you
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_147/040305_147.wav,shape
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_148/040305_148.wav,sheep
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_149/040305_149.wav,shape
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_15/040305_15.wav,stirring
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_150/040305_150.wav,xxx
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_151/040305_151.wav,sheep
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_152/040305_152.wav,sheep
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_153/040305_153.wav,i gonna try to fool you
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_154/040305_154.wav,sheep
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_155/040305_155.wav,shape
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_156/040305_156.wav,a shape and a sheep
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_157/040305_157.wav,i yyy this and this
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_158/040305_158.wav,okay
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_159/040305_159.wav,shape
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_16/040305_16.wav,spilled
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_160/040305_160.wav,shape
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_161/040305_161.wav,shape
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_162/040305_162.wav,shape
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_163/040305_163.wav,shape
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_164/040305_164.wav,okay what this
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_165/040305_165.wav,what this
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_166/040305_166.wav,mini microphone
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_167/040305_167.wav,shape
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_168/040305_168.wav,hi
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_169/040305_169.wav,no i like
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_17/040305_17.wav,spill
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_170/040305_170.wav,oh cake game
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_171/040305_171.wav,is it different
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_172/040305_172.wav,is it different
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_173/040305_173.wav,shape
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_174/040305_174.wav,shape
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_175/040305_175.wav,um  the brown one
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_176/040305_176.wav,the heart one
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_177/040305_177.wav,us need the heart one
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_178/040305_178.wav,this one
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_179/040305_179.wav,me want push yyy to move
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_18/040305_18.wav,spilled
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_180/040305_180.wav,cake
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_181/040305_181.wav,cake
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_182/040305_182.wav,us need pink frosting
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_183/040305_183.wav,a brown frosting
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_184/040305_184.wav,right here
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_185/040305_185.wav,yyy right here
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_186/040305_186.wav,cake
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_187/040305_187.wav,make
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_188/040305_188.wav,make
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_189/040305_189.wav,brown
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_19/040305_19.wav,spilled
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_190/040305_190.wav,pink
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_191/040305_191.wav,squirt
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_192/040305_192.wav,squirt
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_193/040305_193.wav,squirt
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_194/040305_194.wav,heart shape
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_195/040305_195.wav,okay
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_196/040305_196.wav,another
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_197/040305_197.wav,what this for
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_198/040305_198.wav,shape
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_199/040305_199.wav,shape
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_2/040305_2.wav,hockey stick
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_20/040305_20.wav,i spilled
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_200/040305_200.wav,a square
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_201/040305_201.wav,square
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_202/040305_202.wav,yyy where this comes from
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_203/040305_203.wav,what where this comes from
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_204/040305_204.wav,cake
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_205/040305_205.wav,cake
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_206/040305_206.wav,okay now us need yellow frosting
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_207/040305_207.wav,yellow cake
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_208/040305_208.wav,vanilla
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_209/040305_209.wav,chocolate
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_21/040305_21.wav,yyy
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_210/040305_210.wav,chocolate cake
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_211/040305_211.wav,chocolate
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_212/040305_212.wav,what us yyy on it now
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_213/040305_213.wav,cake
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_214/040305_214.wav,cake
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_215/040305_215.wav,pink
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_216/040305_216.wav,yellow
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_217/040305_217.wav,the heart
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_218/040305_218.wav,the smiley face
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_219/040305_219.wav,shape
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_22/040305_22.wav,um  i dont know
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_220/040305_220.wav,face
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_221/040305_221.wav,shape
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_222/040305_222.wav,us us already do that one
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_223/040305_223.wav,a heart
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_224/040305_224.wav,a circle
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_225/040305_225.wav,brown cake
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_226/040305_226.wav,cake
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_227/040305_227.wav,pink cake
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_228/040305_228.wav,cake
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_229/040305_229.wav,cake
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_23/040305_23.wav,a spoon
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_230/040305_230.wav,shape
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_231/040305_231.wav,heart shape
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_232/040305_232.wav,the heart
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_233/040305_233.wav,me want do it okay
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_234/040305_234.wav,yyy yyy candy
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_235/040305_235.wav,whats that candy
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_236/040305_236.wav,i dont know that
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_237/040305_237.wav,candy gumdrops
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_238/040305_238.wav,shape
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_239/040305_239.wav,shape
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_24/040305_24.wav,zoidc
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_240/040305_240.wav,a circle
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_241/040305_241.wav,pink
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_242/040305_242.wav,pink
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_243/040305_243.wav,can me push this
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_244/040305_244.wav,cake
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_245/040305_245.wav,cake
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_246/040305_246.wav,pink
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_247/040305_247.wav,brown
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_248/040305_248.wav,pink cake
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_249/040305_249.wav,candy
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_25/040305_25.wav,i can throw zishc
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_250/040305_250.wav,i can yyy
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_251/040305_251.wav,shape
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_252/040305_252.wav,i want yyy on cake
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_253/040305_253.wav,shape
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_254/040305_254.wav,a rectangle
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_255/040305_255.wav,cake
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_256/040305_256.wav,cake
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040305_257/040305_257.wav,pink
